person_id,name_question
806,1740년_증광시소과_초시_문제
807,1740년_증광시소과_복시_문제
808,1741년_식년시소과_종장_문제
809,1741년_식년시소과_초장_문제
810,1744년_식년시소과_초장_문제
811,1744년_식년시소과_종장_문제
812,1749년_식년시소과_초장_문제
813,1749년_식년시소과_종장_문제
814,1750년_식년시소과_초장_문제
815,1750년_식년시소과_종장_문제
816,1753년_식년시소과_초장_문제
817,1753년_식년시소과_종장_문제
818,1754년_증광시소과_초장_문제
819,1754년_증광시소과_종장_문제
820,1755년_식년시소과_초장_문제
821,1755년_식년시소과_종장_문제
822,1756년_식년시소과_초장_문제
823,1756년_식년시소과_종장_문제
824,1758년_식년시소과_초장_문제
825,1758년_식년시소과_종장_문제
826,1759년_식년시소과_초장_문제
827,1759년_식년시소과_종장_문제
828,1761년_식년시소과_초장_문제
829,1761년_식년시소과_종장_문제
830,1762년_식년시소과_초장_문제
831,1762년_식년시소과_종장_문제
832,1763년_증광시소과_초장_문제
833,1763년_증광시소과_종장_문제
834,1767년_식년시소과_초장_문제
835,1767년_식년시소과_종장_문제
836,1768년_식년시소과_초장_문제
837,1768년_식년시소과_종장_문제
838,1770년_식년시소과_초장_문제
839,1770년_식년시소과_종장_문제
840,1771년_식년시소과_초장_문제
841,1771년_식년시소과_종장_문제
842,1773년_식년시소과_초장_문제
843,1773년_식년시소과_종장_문제
844,1774년_식년시소과_초장_문제
845,1774년_식년시소과_종장_문제
846,1774년_증광시소과_초장_문제
847,1774년_증광시소과_종장_문제
848,1776년_식년시소과_초장_문제
849,1776년_식년시소과_종장_문제
850,1777년_증광시소과_초장_문제
851,1777년_증광시소과_종장_문제
852,1777년_식년시소과_초장_문제
853,1777년_식년시소과_종장_문제
854,1779년_식년시소과_초장_문제
855,1779년_식년시소과_종장_문제
856,1780년_식년시소과_초장_문제
857,1780년_식년시소과_종장_문제
858,1783년_증광시소과_초장_문제
859,1783년_증광시소과_종장_문제
860,1783년_식년시소과_초장_문제
861,1783년_식년시소과_종장_문제
862,1785년_식년시소과_초장_문제
863,1786년_식년시소과_초장_문제
864,1786년_식년시소과_종장_문제
865,1788년_식년시소과_초장_문제
866,1788년_식년시소과_종장_문제
867,1789년_식년시소과_초장_문제
868,1789년_식년시소과_종장_문제
869,1790년_증광시소과_초장_문제
870,1790년_증광시소과_종장_문제
871,1791년_식년시소과_초장_문제
872,1791년_식년시소과_종장_문제
873,1792년_식년시소과_초장_문제
874,1792년_식년시소과_종장_문제
875,1795년_식년시소과_초장_문제
876,1795년_식년시소과_종장_문제
877,1797년_식년시소과_초장_문제
878,1797년_식년시소과_종장_문제
879,1798년_식년시소과_초장_문제
880,1798년_식년시소과_종장_문제
881,1740년_증광시대과_초장_문제
882,1740년_증광시대과_중장_문제
883,1740년_증광시대과_종장_문제
884,1740년_증광시대과_문제
885,1741년_개성별시대과_문제
886,1741년_식년시대과_문제
887,1742년_정시대과_문제
888,1743년_알성시대과_문제
889,1743년_정시대과_문제
890,1744년_춘당대시대과_문제
891,1744년_식년시대과_문제
892,1744년_정시대과_문제
893,1745년_정시대과_문제
894,1746년_정시대과_문제
895,1746년_알성시대과_문제
896,1746년_중시_문제
897,1746년_평안도별시대과_문제
898,1746년_춘당대시대과_문제
899,1746년_함경도별시대과_문제
900,1747년_식년시대과_문제
901,1747년_정시대과_문제
902,1748년_춘당대시대과_문제
903,1749년_춘당대시대과_문제
904,1750년_식년시대과_문제
905,1750년_알성시대과_문제
906,1750년_온양별시대과_문제
907,1751년_춘당대시대과_문제
908,1751년_정시대과_문제
909,1752년_정시대과_문제
910,1753년_알성시대과_문제
911,1753년_정시대과_문제
912,1753년_식년시대과_문제
913,1754년_도과정시대과_문제
914,1754년_증광시대과_문제
915,1755년_함경도별시대과_문제
916,1755년_정시대과_문제
917,1756년_정시대과_문제
918,1756년_기로정시대과_문제
919,1756년_식년시대과_문제
920,1757년_정시대과_문제
921,1757년_중시_문제
922,1759년_식년시대과_문제
923,1759년_별시대과_문제
924,1759년_알성시대과_문제
925,1759년_정시대과_문제
926,1761년_정시대과_문제
927,1762년_알성시대과_문제
928,1762년_정시대과_문제
929,1763년_기로정시대과_문제
930,1763년_증광시대과_초장_문제
931,1763년_증광시대과_중장_문제
932,1763년_증광시대과_종장_문제
933,1763년_증광시대과_문제
934,1764년_충량과대과_문제
935,1764년_강화별시대과_문제
936,1764년_정시대과_문제
937,1765년_식년시대과_문제
938,1765년_알성시대과_문제
939,1766년_정시대과_문제
940,1766년_중시_문제
941,1767년_정시대과_문제
942,1767년_알성시대과_문제
943,1767년_중시_문제
944,1768년_식년시대과_문제
945,1768년_정시대과_문제
946,1769년_식희과대과_문제
947,1769년_기로정시대과_문제
948,1769년_정시대과_문제
949,1770년_동당시대과_중장_문제
950,1770년_정시대과_문제
951,1771년_정시대과_문제
952,1771년_식년시대과_문제
953,1772년_기로과대과_문제
954,1772년_기로정시대과_문제
955,1772년_탕평정시대과_문제
956,1772년_정시대과_문제
957,1773년_증광시대과_중장_문제
958,1773년_증광시대과_문제
959,1773년_정시대과_문제
960,1774년_증광시대과_중장_문제
961,1774년_식년시대과_문제
962,1774년_정시대과_문제
963,1774년_평안도별시대과_문제
964,1774년_함경도별시대과_문제
965,1774년_증광시대과_문제
966,1775년_정시대과_문제
967,1775년_구현과대과_문제
968,1776년_별시대과_중장_문제
969,1776년_정시대과_중장_문제
970,1776년_기로정시대과_문제
971,1776년_정시대과_문제
972,1776년_중시_문제
973,1777년_식년시대과_문제
974,1777년_정시대과_중장_문제
975,1777년_정시대과_문제
976,1778년_알성시대과_문제
977,1778년_정시대과_문제
978,1778년_남한별시대과_문제
979,1780년_식년시대과_문제
980,1782년_정시대과_중장_문제
981,1782년_식년시대과_중장_문제
982,1782년_알성시대과_문제
983,1782년_평안도별시대과_문제
984,1782년_함경도별시대과_문제
985,1782년_정시대과_문제
986,1783년_증광시대과_문제
987,1783년_증광시대과_초장_문제
988,1783년_증광시대과_종장_문제
989,1783년_정시대과_문제
990,1783년_식년시대과_문제
991,1784년_정시대과_문제
992,1785년_알성시대과_문제
993,1785년_정시대과_문제
994,1786년_별시대과_문제
995,1786년_중시_문제
996,1786년_식년시대과_문제
997,1787년_정시대과_문제
998,1788년_식년시대과_초장_문제
999,1788년_식년시대과_종장_문제
1000,1789년_알성시대과_문제
1001,1789년_식년시대과_초장_문제
1002,1789년_식년시대과_문제
1003,1789년_정시대과_문제
1004,1790년_증광시대과_초장_문제
1005,1790년_증광시대과_중장_문제
1006,1790년_증광시대과_종장_문제
1007,1790년_수원별시대과_문제
1008,1790년_알성시대과_문제
1009,1790년_증광시대과_문제
1010,1792년_식년시대과_문제
1011,1794년_알성시대과_문제
1012,1794년_정시대과_문제
1013,1795년_수원별시대과_문제
1014,1795년_식년시대과_문제
1015,1795년_정시대과_문제
1016,1796년_별시대과_문제
1017,1796년_중시_문제
1018,1796년_식년시대과_문제
1019,1799년_알성시대과_문제
1020,1801년_증광시소과_초시_문제
1021,1801년_증광시소과_복시_문제
1022,1801년_식년시소과_초시_문제
1023,1801년_식년시소과_복시_문제
1024,1803년_증광시소과_초시_문제
1025,1803년_증광시소과_복시_문제
1026,1804년_식년시소과_초시_문제
1027,1805년_식년시소과_복시_문제
1028,1805년_증광시소과_초시_문제
1029,1805년_증광시소과_복시_문제
1030,1806년_식년시소과_초시_문제
1031,1807년_식년시소과_복시_문제
1032,1809년_증광시소과_초시_문제
1033,1809년_증광시소과_복시_문제
1034,1810년_식년시소과_초시_문제
1035,1810년_식년시소과_복시_문제
1036,1813년_증광시소과_초시_문제
1037,1813년_증광시소과_복시_문제
1038,1814년_식년시소과_초시_문제
1039,1814년_식년시소과_복시_문제
1040,1815년_식년시소과_초시_문제
1041,1816년_식년시소과_복시_문제
1042,1818년_식년시소과_초시_문제
1043,1819년_식년시소과_복시_문제
1044,1822년_식년시소과_초시_문제
1045,1822년_식년시소과_복시_문제
1046,1824년_식년시소과_초시_문제
1047,1825년_식년시소과_복시_문제
1048,1827년_증광시소과_초시_문제
1049,1827년_증광시소과_복시_문제
1050,1828년_식년시소과_초시_문제
1051,1828년_식년시소과_복시_문제
1052,1831년_식년시소과_초시_문제
1053,1831년_식년시소과_복시_문제
1054,1834년_식년시소과_초시_문제
1055,1834년_식년시소과_복시_문제
1056,1835년_증광시소과_초시_문제
1057,1835년_증광시소과_복시_문제
1058,1836년_식년시소과_초시_문제
1059,1837년_식년시소과_복시_문제
1060,1839년_식년시소과_초시_문제
1061,1840년_식년시소과_복시_문제
1062,1842년_식년시소과_초시_문제
1063,1843년_식년시소과_복시_문제
1064,1844년_증광시소과_초시_문제
1065,1844년_증광시소과_복시_문제
1066,1846년_식년시소과_초시_문제
1067,1846년_식년시소과_복시_문제
1068,1848년_식년시소과_초시_문제
1069,1849년_식년시소과_복시_문제
1070,1850년_증광시소과_초시_문제
1071,1850년_증광시소과_복시_문제
1072,1801년_정시대과_전시_문제
1073,1801년_증광시대과_초시_문제
1074,1801년_증광시대과_복시_문제
1075,1801년_증광시대과_전시_문제
1076,1801년_식년시대과_초시_문제
1077,1801년_식년시대과_전시_문제
1078,1801년_정시대과_초시_문제
1079,1802년_정시대과_초시_문제
1080,1802년_정시대과_전시_문제
1081,1803년_알성시대과_전시_문제
1082,1803년_증광시대과_초시_문제
1083,1803년_증광시대과_복시_문제
1084,1803년_증광시대과_전시_문제
1085,1804년_정시대과_전시_문제
1086,1804년_식년시대과_전시_문제
1087,1805년_정시대과_전시_문제
1088,1805년_증광시대과_초시_문제
1089,1805년_증광시대과_복시_문제
1090,1805년_증광시대과_전시_문제
1091,1806년_별시대과_초시_문제
1092,1806년_별시대과_전시_문제
1093,1806년_중시대과_전시_문제
1094,1806년_식년시대과_초시_문제
1095,1806년_식년시대과_전시_문제
1096,1807년_정시대과_문제
1097,1807년_알성시대과_전시_문제
1098,1807년_정시대과_초시_문제
1099,1807년_정시대과_전시_문제
1100,1809년_대륜차대과_전시_문제
1101,1809년_증광시대과_초시_문제
1102,1809년_증광시대과_복시_문제
1103,1809년_증광시대과_전시_문제
1104,1810년_외방별과대과_전시_문제
1105,1810년_식년시대과_초시_문제
1106,1810년_전시대과_초시_문제
1107,1811년_정시대과_문제
1108,1812년_정시대과_문제
1109,1813년_증광시대과_초시_문제
1110,1813년_증광시대과_복시_문제
1111,1813년_증광시대과_전시_문제
1112,1814년_정시대과_문제
1113,1814년_식년시대과_초시_문제
1114,1814년_식년시대과_전시_문제
1115,1815년_정시대과_전시_문제
1116,1815년_평안도별시대과_문제
1117,1815년_함경도별시대과_문제
1118,1816년_정시대과_전시_문제
1119,1816년_중시대과_전시_문제
1120,1816년_식년시대과_전시_문제
1121,1817년_정시대과_초시_문제
1122,1817년_정시대과_전시_문제
1123,1818년_식년시대과_초시_문제
1124,1819년_식년시대과_전시_문제
1125,1820년_정시대과_초시_문제
1126,1820년_정시대과_전시_문제
1127,1821년_정시대과_문제
1128,1822년_식년시대과_초시_문제
1129,1822년_식년시대과_전시_문제
1130,1823년_정시대과_초시_문제
1131,1825년_생획과대과_복시_문제
1132,1825년_식년시대과_전시_문제
1133,1825년_알성시대과_문제
1134,1826년_별시대과_복시_문제
1135,1826년_별시대과_전시_문제
1136,1826년_중시대과_전시_문제
1137,1826년_평안도별시대과_문제
1138,1826년_함경도별시대과_문제
1139,1827년_정시대과_문제
1140,1827년_증광시대과_초시_문제
1141,1827년_증광시대과_복시_문제
1142,1827년_증광시대과_전시_문제
1143,1828년_식년시대과_전시_문제
1144,1829년_정시대과_전시_문제
1145,1830년_정시대과_전시_문제
1146,1831년_식년시대과_전시_문제
1147,1834년_식년시대과_전시_문제
1148,1835년_별시대과_전시_문제
1149,1835년_증광시대과_초시_문제
1150,1835년_증광시대과_복시_문제
1151,1836년_정시대과_문제
1152,1836년_중시대과_문제
1153,1837년_식년시대과_전시_문제
1154,1837년_정시대과_전시_문제
1155,1838년_정시대과_전시_문제
1156,1838년_알성시대과_전시_문제
1157,1838년_함경도도과대과_문제
1158,1839년_정시대과_전시_문제
1159,1840년_식년시대과_전시_문제
1160,1841년_정시대과_전시_문제
1161,1843년_식년시대과_전시_문제
1162,1844년_증광시대과_초시_문제
1163,1844년_증광시대과_복시_문제
1164,1844년_증광시대과_전시_문제
1165,1845년_정시대과_전시_문제
1166,1846년_정시대과_전시_문제
1167,1846년_중시대과_전시_문제
1168,1846년_식년시대과_전시_문제
1169,1847년_정시대과_문제
1170,1848년_증광시대과_초시_문제
1171,1848년_증광시대과_복시_문제
1172,1848년_증광시대과_전시_문제
1173,1848년_정시대과_전시_문제
1174,1849년_식년시대과_전시_문제
1175,1849년_정시대과_전시_문제
1176,1850년_증광시대과_전시_문제
1177,1851년_식년시소과_초시_문제
1178,1852년_식년시소과_복시_문제
1179,1854년_식년시소과_초시_문제
1180,1855년_식년시소과_복시_문제
1181,1858년_식년시소과_초시_문제
1182,1858년_식년시소과_복시_문제
1183,1859년_증광시소과_초시_문제
1184,1859년_증광시소과_복시_문제
1185,1861년_식년시소과_초시_문제
1186,1861년_식년시소과_복시_문제
1187,1864년_증광시소과_초시_문제
1188,1864년_증광시소과_복시_문제
1189,1865년_식년시소과_초시_문제
1190,1865년_식년시소과_복시_문제
1191,1866년_식년시소과_초시_문제
1192,1867년_식년시소과_복시_문제
1193,1869년_식년시소과_초시_문제
1194,1870년_식년시소과_복시_문제
1195,1872년_식년시소과_초시_문제
1196,1873년_식년시소과_복시_문제
1197,1874년_증광시소과_초시_문제
1198,1874년_증광시소과_복시_문제
1199,1875년_식년시소과_초시_문제
1200,1876년_식년시소과_복시_문제
1201,1879년_식년시소과_초시_문제
1202,1879년_식년시소과_복시_문제
1203,1880년_증광시소과_초시_문제
1204,1880년_증광시소과_복시_문제
1205,1881년_식년시소과_초시_문제
1206,1882년_식년시소과_복시_문제
1207,1882년_증광시소과_초시_문제
1208,1882년_증광시소과_복시_문제
1209,1884년_식년시소과_초시_문제
1210,1885년_식년시소과_복시_문제
1211,1885년_증광시소과_초시_문제
1212,1885년_증광시소과_복시_문제
1213,1887년_식년시소과_초시_문제
1214,1888년_식년시소과_복시_문제
1215,1891년_증광시소과_초시_문제
1216,1891년_증광시소과_복시_문제
1217,1891년_식년시소과_초시_문제
1218,1891년_식년시소과_복시_문제
1219,1893년_식년시소과_초시_문제
1220,1894년_식년시소과_복시_문제
1221,1851년_정시대과_전시_문제
1222,1851년_알성시대과_전시_문제
1223,1852년_식년시대과_전시_문제
1224,1852년_정시대과_전시_문제
1225,1853년_정시대과_전시_문제
1226,1854년_정시대과_전시_문제
1227,1854년_기로정시대과_전시_문제
1228,1854년_제주별시대과_전시_문제
1229,1855년_정시대과_전시_문제
1230,1855년_식년시대과_전시_문제
1231,1856년_별시대과_전시_문제
1232,1856년_중시_전시_문제
1233,1856년_춘당대시대과_전시_문제
1234,1857년_정시대과_전시_문제
1235,1858년_정시대과_전시_문제
1236,1858년_식년시대과_전시_문제
1237,1859년_증광시대과_초시_문제
1238,1859년_증광시대과_복시_문제
1239,1859년_증광시대과_전시_문제
1240,1860년_정시대과_전시_문제
1241,1861년_정시대과_전시_문제
1242,1861년_식년시대과_전시_문제
1243,1862년_정시대과_전시_문제
1244,1863년_제주별시대과_전시_문제
1245,1864년_정시대과_전시_문제
1246,1864년_증광시대과_전시_문제
1247,1865년_식년시대과_전시_문제
1248,1866년_정시대과_전시_문제
1249,1866년_중시_전시_문제
1250,1866년_알성시대과_전시_문제
1251,1866년_평안도도과대과_전시_문제
1252,1866년_강화별시대과_전시_문제
1253,1866년_개성별시대과_전시_문제
1254,1867년_함경도도과대과_전시_문제
1255,1870년_식년시대과_전시_문제
1256,1867년_정시대과_전시_문제
1257,1868년_정시대과_전시_문제
1258,1869년_정시대과_전시_문제
1259,1870년_정시대과_전시_문제
1260,1871년_알성시대과_전시_문제
1261,1871년_정시대과_전시_문제
1262,1872년_알성시대과_전시_문제
1263,1872년_개성별시대과_전시_문제
1264,1872년_정시대과_전시_문제
1265,1873년_식년시대과_전시_문제
1266,1873년_정시대과_전시_문제
1267,1874년_증광시대과_초시_문제
1268,1874년_증광시대과_복시_문제
1269,1874년_증광시대과_전시_문제
1270,1874년_정시대과_전시_문제
1271,1875년_별시대과_전시_문제
1272,1876_정시대과_전시_문제
1273,1876년_중시_전시_문제
1274,1876년_식년시대과_전시_문제
1275,1876년_함경도도과대과_전시_문제
1276,1877년_정시대과_전시_문제
1277,1877년_기로응제시대과_전시_문제
1278,1878년_정시대과_전시_문제
1279,1879년_정시대과_전시_문제
1280,1879년_식년시대과_전시_문제
1281,1880년_정시대과_전시_문제
1282,1880년_증광시대과_초시_문제
1283,1880년_증광시대과_복시_문제
1284,1880년_증광시대과_전시_문제
1285,1880년_알성시대과_전시_문제
1286,1881년_정시대과_전시_문제
1287,1882년_별시대과_전시_문제
1288,1882년_정시대과_전시_문제
1289,1882년_증광시대과_초시_문제
1290,1882년_증광시대과_복시_문제
1291,1882년_증광시대과_전시_문제
1292,1883년_식년시대과_전시_문제
1293,1883년_별시대과_전시_문제
1294,1885년_정시대과_전시_문제
1295,1885년_식년시대과_전시_문제
1296,1885년_증광시대과_전시_문제
1297,1886년_정시대과_전시_문제
1298,1886년_중시_전시_문제
1299,1886년_평안도도과대과_전시_문제
1300,1887년_함경도도과대과_전시_문제
1301,1887년_정시대과_전시_문제
1302,1887년_개성별시대과_전시_문제
1303,1888년_기로응제시대과_전시_문제
1304,1888년_정시대과_전시_문제
1305,1888년_식년시대과_전시_문제
1306,1888년_별시대과_전시_문제
1307,1889년_알성시대과_전시_문제
1308,1890년_기로응제시대과_전시_문제
1309,1890년_별시대과_전시_문제
1310,1891년_정시대과_전시_문제
1311,1891년_증광시대과_전시_문제
1312,1891년_식년시대과_전시_문제
1313,1892년_별시대과_전시_문제
1314,1892년_정시대과_전시_문제
1315,1892년_알성시_전시_문제
1316,1893년_정시대과_전시_문제
1317,1893년_알성시_전시_문제
1318,1893년_평안도영의과대과_전시_문제
1319,1894년_식년시대과_전시_문제
